category,model,brand,series,data_level,title,url,tag,content,date,_index,relevant,label
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7500f換換病發想升級7800x3d,https://www.ptt.cc/bbs/PC_Shopping/M.1770268035.A.E6A.html,→,意不滿意再說，鎖60fps的換來只有心靈,02/06/2026,16992,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7500f換換病發想升級7800x3d,https://www.ptt.cc/bbs/PC_Shopping/M.1770268035.A.E6A.html,推,要換就98X3D甚至你有閒錢就985X3D 反正B6,02/06/2026,16993,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7500f換換病發想升級7800x3d,https://www.ptt.cc/bbs/PC_Shopping/M.1770268035.A.E6A.html,→,50M ICE供電還不錯 能繼續撐,02/06/2026,16994,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7500f換換病發想升級7800x3d,https://www.ptt.cc/bbs/PC_Shopping/M.1770268035.A.E6A.html,推,98X3d對岸大概12500可以入手,02/06/2026,16995,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7500f換換病發想升級7800x3d,https://www.ptt.cc/bbs/PC_Shopping/M.1770268035.A.E6A.html,推,x500 換到 x700 會很有感 核心多1/3效能,02/07/2026,16996,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7500f換換病發想升級7800x3d,https://www.ptt.cc/bbs/PC_Shopping/M.1770268035.A.E6A.html,→,HT又多一半效能,02/07/2026,16997,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,覺得不怎樣....,01/23/2026,17002,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,只適合75F升級ㄅ,01/23/2026,17004,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,DDR5 32GB 比這顆U還貴 現組電腦要很有勇氣,01/23/2026,17012,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,"如果三年保還不錯吧, 算遊戲第二梯隊的",01/23/2026,17015,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,只比9000X3D弱,01/23/2026,17016,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,只比9800X3D弱而已。,01/23/2026,17017,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,現在看到就噴是膝反應嗎，這顆明明,01/23/2026,17019,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,就超強也是歷史新低價,01/23/2026,17020,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,如果單售就是無敵了,01/23/2026,17021,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,78X3D這價格可以了吧 比之前最低的11K還低,01/23/2026,17026,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,跟之前比起來 是CPU降的價差全被記憶體吃光,01/23/2026,17028,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,78X3D蠻尷尬的 3A表現沒比7700好太多,01/23/2026,17032,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,不差錢的就直接上98X3D,01/23/2026,17033,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,才一兩千而已 是真的建議捏上去比較實際,01/23/2026,17035,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,單純升級還是偏貴..,01/23/2026,17041,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,7800X3D它不是拿來玩3A的，X3D的優勢是,01/23/2026,17042,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,要玩3A應該是去買9700X(當然不是代理商,01/23/2026,17044,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,價才沒什麼人買。,01/23/2026,17047,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,這顆只輸98x3d  夠強了,01/24/2026,17053,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,去年初我會想衝，現在算了，ddr5都比cpu貴,01/24/2026,17056,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,搭丐版很多在八千左右等於版只賣一千多,01/24/2026,17066,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,中國盒裝2299rmb 你這個價格沒贏啊,01/24/2026,17069,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,"9千9, 有需要的可以入手了",01/24/2026,17078,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,這價格就沒必要買對岸散片了,01/24/2026,17079,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,7700跟9700X差不多 7800X3D玩遊戲又,01/24/2026,17080,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,比9700X強 這就是世界上第三快的遊戲,01/24/2026,17081,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,但如果是玩4K x3d優勢也不大,01/24/2026,17082,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,這價格我寧可加一點搭優惠買98x3d,01/24/2026,17084,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,你拿7700和9800x3d來比也會得到提升,01/24/2026,17089,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,之前不是說眾生平等1％ low穩定性,01/24/2026,17092,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,也會有差嗎，9900這價格我是覺得能,01/24/2026,17093,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,現在58x3d比較有吸引力,01/24/2026,17096,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,9700X除了玩遊戲都比7800X3D強,01/24/2026,17109,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,玩單機還可能因為頻率更高的關係贏一,01/24/2026,17110,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,推,接吻一下 r5-3600+2070super升級這個u,01/24/2026,17116,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,"5600 (XT)貴, 售價就不香了",01/25/2026,17128,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] 原價屋 7800X3D Tray盤 $9900,https://www.ptt.cc/bbs/PC_Shopping/M.1769171900.A.818.html,→,zen3又打不過1700，這也是為什麼配,01/25/2026,17136,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] AMD Ryzen 7 5800X3D二手價格超過7800X3D,https://www.ptt.cc/bbs/PC_Shopping/M.1766131796.A.2D9.html,→,單價7k有找盤子價，我果斷買兩顆回,12/19/2025,17241,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] AMD Ryzen 7 5800X3D二手價格超過7800X3D,https://www.ptt.cc/bbs/PC_Shopping/M.1766131796.A.2D9.html,推,"x3d就遊戲真神啊,特別是網遊手遊優",12/20/2025,17250,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] AMD Ryzen 7 5800X3D二手價格超過7800X3D,https://www.ptt.cc/bbs/PC_Shopping/M.1766131796.A.2D9.html,→,早早就上78X3D+32GB X2了，舒服,12/20/2025,17258,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,580用7800X3D是真的浪費了,08/09/2025,17295,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,783頂死100W 主板買擴充夠便宜的就好,08/09/2025,17296,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,3D不吃RAM 便宜就好,08/09/2025,17299,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,這顆單塔隨便搞跟大雙塔一個意思,08/09/2025,17300,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,X拿救贖組合就好 省下來的至少換一張7650,08/09/2025,17302,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,推,580換cpu根本沒差,08/09/2025,17312,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,參考這片 顯卡瓶頸下哪顆cpu都沒救,08/09/2025,17313,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,換7800X3D平台的錢 直接買顯卡 fps就多好幾,08/09/2025,17315,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,推,不如拿7500F然後捏一張像樣的GPU,08/09/2025,17328,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,推,應該換5070ti，延用6700才對,08/09/2025,17329,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,推,580換CPU沒用,08/09/2025,17330,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,你不如7700+5060 後面有預算再升級,08/09/2025,17331,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,推,cs2遲早要換X3D的 不如一開始就拿,08/09/2025,17332,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,你現在上非X3D之後也還是要換掉,08/09/2025,17334,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,推,先換x3D，顯卡收一張30系就很猛了,08/09/2025,17335,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,7800X3D去年可以11k再扣掉能搶到的回饋,08/09/2025,17340,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,→,現在買變成多花10%買到上一代的,08/09/2025,17341,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,7800X3D 只玩CS2 配置請益,https://www.ptt.cc/bbs/PC_Shopping/M.1754722453.A.38E.html,推,CS2 用好的CPU開槍的手感的確會好很多,08/10/2025,17348,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,→,"直上98 同功耗溫度也比較好壓,雖然是CPU",08/03/2025,17355,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,→,攻頂就不用再想了 預算先決783,08/03/2025,17360,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,推,看你有沒有預算 沒有的話其實那差距你實際玩,08/03/2025,17361,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,→,有預算當然就98X3D 最少他也比較涼不是,08/03/2025,17362,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,→,783不如77MPK+CL28,08/03/2025,17363,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,推,單看CPU價格當然很超值 但是整套五萬十萬,08/03/2025,17365,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,→,差幾千元有個5%的提升也不會不划算,08/03/2025,17366,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,推,cpu差4000多10%，跟gpu差4000多集%？,08/03/2025,17368,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,推,98，看你都用到400hz了，98的1%low也比較,08/03/2025,17370,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,→,98x3d全新可以折到14多了別買14k二手吧,08/03/2025,17374,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,→,我983打CS2 其實沒辦法穩定在這麼高fps,08/03/2025,17380,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,→,如果你很敏感 那建議捏上去983,08/03/2025,17381,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,→,差沒多少，直接買98x3d,08/03/2025,17384,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,推,1%low 300還嫌不夠的話就983啦,08/03/2025,17398,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,推,來這當然是買最新最好的！983不會後悔,08/04/2025,17402,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,→,都9千多了還是捏一下直上吧,08/04/2025,17403,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊]7800x3d 9000初頭，可嗎,https://www.ptt.cc/bbs/PC_Shopping/M.1754215344.A.E31.html,推,98x3d正在用 真的有夠香,08/05/2025,17408,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] Amazon 7800X3D、9950X3D史低,https://www.ptt.cc/bbs/PC_Shopping/M.1753973118.A.88C.html,→,都有超過10%，啟動絕對是划算的。,07/31/2025,17418,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] Amazon 7800X3D、9950X3D史低,https://www.ptt.cc/bbs/PC_Shopping/M.1753973118.A.88C.html,推,遊戲肯定是783強,07/31/2025,17422,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] Amazon 7800X3D、9950X3D史低,https://www.ptt.cc/bbs/PC_Shopping/M.1753973118.A.88C.html,→,13K→16K（半年U）  還行,07/31/2025,17427,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] Amazon 7800X3D、9950X3D史低,https://www.ptt.cc/bbs/PC_Shopping/M.1753973118.A.88C.html,推,4585PX真香,08/01/2025,17438,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] Amazon 7800X3D、9950X3D史低,https://www.ptt.cc/bbs/PC_Shopping/M.1753973118.A.88C.html,推,反而京東買好幾顆了沒什麼問題,08/01/2025,17445,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號(情報),[情報] Amazon 7800X3D、9950X3D史低,https://www.ptt.cc/bbs/PC_Shopping/M.1753973118.A.88C.html,推,就因為有983啊 783就不香了,08/01/2025,17450,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7800x3D或7900X最低限度主機板?,https://www.ptt.cc/bbs/PC_Shopping/M.1752645892.A.760.html,→,78x3d跑遊戲60~80w，理論上哪張都行,07/16/2025,17496,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7800x3D或7900X最低限度主機板?,https://www.ptt.cc/bbs/PC_Shopping/M.1752645892.A.760.html,→,X3D主要是mmo、fps比較吃香，如果你不,07/16/2025,17508,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7800x3D或7900X最低限度主機板?,https://www.ptt.cc/bbs/PC_Shopping/M.1752645892.A.760.html,→,玩這類型的那不需要買X3D。,07/16/2025,17509,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7800x3D或7900X最低限度主機板?,https://www.ptt.cc/bbs/PC_Shopping/M.1752645892.A.760.html,→,雙CCD的，多核不如7950X/9950X，遊戲性,07/16/2025,17512,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7800x3D或7900X最低限度主機板?,https://www.ptt.cc/bbs/PC_Shopping/M.1752645892.A.760.html,→,能也不如底下的7800X3D、9800X3D。,07/16/2025,17513,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[請益] 7800x3D或7900X最低限度主機板?,https://www.ptt.cc/bbs/PC_Shopping/M.1752645892.A.760.html,→,多工/多開比較強 B650 AORUS的話CPU,07/17/2025,17520,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,[閒聊] Walmart因櫃位整理 7800X3D不到3.5K台幣,https://www.ptt.cc/bbs/PC_Shopping/M.1739870649.A.471.html,推,半買半送，這個價格實在太爽了,02/18/2025,17535,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,推,這顆台灣這臭價還要漲喔,01/01/2025,17594,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,推,這價格完全沒有必要守在舊平台了,01/01/2025,17608,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,推,抵制啥 i目前就爛 遊戲處理器A目前,01/01/2025,17619,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,→,1k rmb 多7700 800-1000 7500f,01/01/2025,17629,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,→,戲，不如把錢投去顯卡還比較實在,01/01/2025,17633,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,→,蜂入門就要X3D真的是黑人問號,01/01/2025,17636,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,→,low 1%及低解析度下(如1080p)提升會比,01/01/2025,17641,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,噓,X3D也沒貴到哪去，打遊戲這 U還能贏下,01/01/2025,17644,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,→,一兩代非 X3D，最划算,01/01/2025,17645,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,推,X3D的問題是非全面提升阿!個別遊戲差異大,01/01/2025,17646,True,中立
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,→,溢價太高沒價值!4K遊戲還不如先升5090,01/01/2025,17647,True,負評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,→,打遊戲有很大提升之後就香死人了,01/01/2025,17653,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,推,看YT評測，57X3放到現在絕對還是夠嗆，對,01/01/2025,17664,True,正評
CPU,AMD R7 7800X3D,AMD,Ryzen 7,型號,Re: [情報] AMD 7800X3D、9800X3D 調漲價格,https://www.ptt.cc/bbs/PC_Shopping/M.1735671310.A.798.html,→,都還在極高品質內，那個錢倒不如留下來,01/01/2025,17668,True,中立
